opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,sector,year_established,revenue,employees,office_location,subsidiary_of,series,sales_price,manager,regional_office,cycle_time,revenue_log,employees_log,Target,Score_Risco
YZGDW4G1,Violet Mclelland,MG Special,Initech,Won,2016-12-18,2017-03-14,64.0,telecommunications,1994.0,6395.05,20275.0,United States,,MG,55.0,Cara Losch,East,86,8.763435891309156,9.91719319959224,1,44
JAYXM4QB,Maureen Marcano,GTX Plus Basic,Cheers,Won,2017-12-15,2017-12-19,914.0,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,GTX,1096.0,Summer Sewald,West,4,8.35957985684692,8.77539495854551,1,55
IJNOVBGU,Darcel Schlecht,MG Advanced,Konmatfix,Won,2017-06-11,2017-09-03,3768.0,marketing,1985.0,375.43,1190.0,United States,,MG,3393.0,Melvin Marxen,Central,84,5.930732106979362,7.0825485693553,1,44
V1T47SKL,Vicki Laflamme,MG Special,Zoomit,Won,2017-05-22,2017-06-07,60.0,entertainment,1992.0,324.19,978.0,United States,,MG,55.0,Celia Rouche,West,16,5.7844096268933525,6.88653164253051,1,42
18N5WD04,Kary Hendrixson,MG Special,Singletechno,Lost,2017-08-08,2017-09-24,0.0,retail,1996.0,2214.94,5374.0,United States,,MG,55.0,Summer Sewald,West,47,7.703431971688343,8.589513852995864,0,45
68KYNPDQ,Hayden Neloms,GTX Plus Basic,Lexiqvolax,Lost,2017-04-15,2017-04-24,0.0,medical,2004.0,1618.89,3889.0,United States,,GTX,1096.0,Celia Rouche,West,9,7.390113524686469,8.266164436612492,0,47
BDGB4NS0,Kary Hendrixson,GTX Plus Pro,Hatfan,Lost,2017-06-25,2017-07-02,0.0,services,1982.0,792.46,1299.0,United States,,GTX,5482.0,Summer Sewald,West,7,6.676403129118039,7.170119543449628,0,55
GFMLCHB0,Cassey Cress,GTX Plus Basic,Zathunicon,Lost,2017-07-14,2017-07-21,0.0,retail,2010.0,71.12,144.0,United States,,GTX,1096.0,Rocco Neubert,East,7,4.2783313983351166,4.976733742420574,0,56
XV03TJV1,Darcel Schlecht,GTXPro,Gogozoom,Won,2017-07-19,2017-07-26,5401.0,telecommunications,2007.0,86.68,187.0,United States,Sonron,,,Melvin Marxen,Central,7,4.473693823199706,5.236441962829949,1,55
533RTCAL,Corliss Cosme,GTX Plus Basic,Donquadtech,Won,2017-08-10,2017-08-20,1143.0,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,GTX,1096.0,Cara Losch,East,10,7.446398383944561,8.069342366811636,1,52
DJDVV89L,Versie Hillebrand,MG Special,Dontechi,Won,2017-05-25,2017-06-11,59.0,software,1982.0,4618.0,10083.0,United States,,MG,55.0,Dustin Brinkmann,Central,17,8.437933510430605,9.218705288307811,1,40
HDITQL1S,Marty Freudenburg,MG Advanced,Treequote,Won,2017-05-21,2017-09-05,2785.0,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,MG,3393.0,Melvin Marxen,Central,107,8.569233306863506,9.059052257762401,1,46
U0G8KIPB,Gladys Colclough,MG Special,Codehow,Won,2017-03-22,2017-06-21,49.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,MG,55.0,Melvin Marxen,Central,91,7.9068786691495045,7.879291485082271,1,46
MLC5KY2R,Rosalina Dieter,MG Advanced,Finjob,Lost,2017-03-29,2017-06-11,0.0,employment,1988.0,2059.9,3644.0,United States,,MG,3393.0,Celia Rouche,West,74,7.630898059577463,8.201111644442758,0,44
DWO4HD34,Lajuana Vencill,MG Advanced,Isdom,Lost,2017-04-04,2017-04-15,0.0,medical,2002.0,3178.24,4540.0,United States,,MG,3393.0,Dustin Brinkmann,Central,11,8.064397453499982,8.420902531097951,0,59
J1VGTXQS,Boris Faz,GTX Plus Basic,Sumace,Won,2017-09-07,2017-12-03,1106.0,retail,2000.0,167.89,493.0,Romania,,GTX,1096.0,Rocco Neubert,East,87,5.12924761542983,6.202535517187923,1,42
ADRU5BLP,Darcel Schlecht,GTX Plus Basic,Inity,Lost,2017-07-04,2017-07-12,0.0,marketing,1986.0,2403.58,8801.0,United States,,GTX,1096.0,Melvin Marxen,Central,8,7.785130531114553,9.082734247371036,0,53
DSPMSOTB,Lajuana Vencill,MG Advanced,Globex Corporation,Won,2017-08-07,2017-12-13,3063.0,technolgy,2000.0,1223.72,2497.0,Norway,,MG,3393.0,Dustin Brinkmann,Central,128,7.110467525423826,7.823245690685523,1,45
UWYFOEMO,Hayden Neloms,MG Special,Dalttechnology,Won,2017-09-20,2017-09-26,59.0,software,2013.0,98.79,96.0,United States,Bubba Gump,MG,55.0,Celia Rouche,West,6,4.603067977896221,4.574710978503383,1,51
DTIZX4YN,Jonathan Berthelot,GTX Plus Basic,Cancity,Won,2017-10-11,2017-10-22,969.0,retail,2001.0,718.62,2448.0,United States,,GTX,1096.0,Melvin Marxen,Central,11,6.578723294908609,7.803435056952168,1,52
IF2BUC3Q,Wilburn Farren,GTXPro,Mathtouch,Lost,2017-10-06,2017-10-08,0.0,marketing,1984.0,3027.46,9516.0,Jordan,,,,Cara Losch,East,2,8.015809518475102,9.160834952072344,0,53
44H0FJMH,Anna Snelling,GTX Plus Pro,Bioholding,Lost,2016-12-22,2017-03-27,0.0,medical,2012.0,587.34,1356.0,Philipines,,GTX,5482.0,Dustin Brinkmann,Central,95,6.377305012079846,7.213031659834869,0,46
7FN6LV2E,Violet Mclelland,GTX Basic,Sumace,Won,2017-06-20,2017-09-12,592.0,retail,2000.0,167.89,493.0,Romania,,GTX,550.0,Cara Losch,East,84,5.12924761542983,6.202535517187923,1,42
N3H82NHO,Kami Bicknell,GTXPro,Newex,Won,2017-03-12,2017-06-02,4865.0,services,1991.0,1012.72,3492.0,Germany,,,,Summer Sewald,West,82,6.921382011896794,8.158516244806831,1,43
1H2PVLZ3,Rosalina Dieter,GTK 500,Xx-holding,Won,2017-09-03,2017-11-10,26186.0,finance,1993.0,7537.24,20293.0,United States,,GTK,26768.0,Celia Rouche,West,68,8.927744012004242,9.918080554839028,1,44
6XO4RYXK,Donn Cantrell,GTX Plus Basic,Silis,Won,2016-12-18,2017-03-15,1132.0,medical,1994.0,2818.38,6290.0,United States,,GTX,1096.0,Rocco Neubert,East,87,7.944272281603784,8.74687531957003,1,48
HPBCTTV3,Cecily Lampkin,MG Advanced,Rangreen,Lost,2017-06-23,2017-07-04,0.0,technolgy,1987.0,2938.67,8775.0,Panama,,MG,3393.0,Dustin Brinkmann,Central,11,7.9860526091348385,9.079776001955066,0,51
EJ8YBRD3,Corliss Cosme,GTX Basic,Konex,Lost,2017-09-13,2017-11-03,0.0,technolgy,1980.0,7708.38,13756.0,United States,,GTX,550.0,Cara Losch,East,51,8.950193048278516,9.529303064460995,0,41
7FQMSWIX,Corliss Cosme,MG Special,Bioplex,Won,2016-11-22,2017-03-04,62.0,medical,1991.0,326.82,1016.0,United States,,MG,55.0,Cara Losch,East,102,5.792464677261214,6.92461239604856,1,38
FQPPZ9NQ,Cassey Cress,MG Advanced,Donware,Won,2017-03-26,2017-05-25,3822.0,marketing,1999.0,1197.44,2570.0,United States,,MG,3393.0,Rocco Neubert,East,60,7.088775990043044,7.852050207265889,1,46
XGD6BFD6,Rosie Papadopoulos,GTXPro,Xx-zobam,Won,2017-04-08,2017-04-09,5217.0,entertainment,1989.0,3838.39,8274.0,United States,,,,Cara Losch,East,1,8.253068778796447,9.020994200245264,1,54
A2PTJA6G,Reed Clapper,MG Advanced,Plussunin,Won,2017-11-29,2017-12-08,3494.0,retail,2003.0,1419.98,4018.0,United States,,MG,3393.0,Rocco Neubert,East,9,7.259102053402697,8.2987883944492,1,50
7NJS374V,Elease Gluck,MG Special,Groovestreet,Won,2017-10-27,2017-11-10,46.0,retail,2003.0,223.8,299.0,United States,,MG,55.0,Celia Rouche,West,14,5.415211118019536,5.703782474656201,1,41
PXXIJWXD,Darcel Schlecht,GTXPro,Streethex,Won,2017-08-09,2017-11-02,4313.0,retail,1988.0,1376.8,1165.0,Belgium,,,,Melvin Marxen,Central,85,7.228243303159095,7.061334366910438,1,44
8NKLCSES,Marty Freudenburg,GTX Plus Basic,Toughzap,Won,2017-05-27,2017-06-18,1115.0,retail,1995.0,332.43,799.0,United States,,GTX,1096.0,Melvin Marxen,Central,22,5.809432948272155,6.684611727667927,1,45
6AC2ATXU,Darcel Schlecht,GTX Plus Pro,Gogozoom,Won,2017-04-10,2017-04-16,4955.0,telecommunications,2007.0,86.68,187.0,United States,Sonron,GTX,5482.0,Melvin Marxen,Central,6,4.473693823199706,5.236441962829949,1,57
KYQ50DTU,Darcel Schlecht,GTX Plus Pro,Treequote,Lost,2017-03-29,2017-04-06,0.0,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,GTX,5482.0,Melvin Marxen,Central,8,8.569233306863506,9.059052257762401,0,54
JDFQYP5L,Lajuana Vencill,GTX Basic,Stanredtax,Won,2017-06-02,2017-08-09,588.0,finance,1987.0,1698.2,3798.0,United States,,GTX,550.0,Dustin Brinkmann,Central,68,7.43791283104762,8.242493153187626,1,48
ULY6LFT1,Rosie Papadopoulos,GTXPro,Mathtouch,Won,2017-07-20,2017-07-31,5392.0,marketing,1984.0,3027.46,9516.0,Jordan,,,,Cara Losch,East,11,8.015809518475102,9.160834952072344,1,49
CJOU1RYX,Daniell Hammack,GTX Plus Pro,Betasoloin,Won,2017-03-27,2017-06-09,5182.0,medical,1999.0,251.41,495.0,United States,,GTX,5482.0,Rocco Neubert,East,74,5.531054749533568,6.206575926724928,1,47
G1POINXI,Cecily Lampkin,GTX Plus Basic,Rangreen,Won,2017-10-08,2017-10-15,1186.0,technolgy,1987.0,2938.67,8775.0,Panama,,GTX,1096.0,Dustin Brinkmann,Central,7,7.9860526091348385,9.079776001955066,1,54
E733YMVH,Marty Freudenburg,GTX Plus Basic,Inity,Won,2017-04-09,2017-04-10,1204.0,marketing,1986.0,2403.58,8801.0,United States,,GTX,1096.0,Melvin Marxen,Central,1,7.785130531114553,9.082734247371036,1,55
KEF5O2Q6,Moses Frase,GTX Basic,Betatech,Lost,2017-03-08,2017-06-26,0.0,medical,1986.0,647.18,1185.0,Kenya,,GTX,550.0,Dustin Brinkmann,Central,110,6.474168435556948,7.078341579557671,0,36
ODINSHYF,Gladys Colclough,MG Special,Bioholding,Lost,2017-09-23,2017-10-01,0.0,medical,2012.0,587.34,1356.0,Philipines,,MG,55.0,Melvin Marxen,Central,8,6.377305012079846,7.213031659834869,0,57
MJRDXH1B,Marty Freudenburg,GTX Plus Basic,Hottechi,Lost,2017-10-16,2017-10-21,0.0,technolgy,1997.0,8170.38,16499.0,Korea,,GTX,1096.0,Melvin Marxen,Central,5,9.008393084238966,9.711115659888671,0,58
FM4S93O6,Cassey Cress,GTX Plus Pro,Donware,Lost,2017-03-20,2017-05-23,0.0,marketing,1999.0,1197.44,2570.0,United States,,GTX,5482.0,Rocco Neubert,East,64,7.088775990043044,7.852050207265889,0,45
516FJUNB,Rosalina Dieter,MG Advanced,Singletechno,Won,2017-03-01,2017-03-07,3959.0,retail,1996.0,2214.94,5374.0,United States,,MG,3393.0,Celia Rouche,West,6,7.703431971688343,8.589513852995864,1,59
S2D060YF,Vicki Laflamme,GTX Basic,Y-corporation,Won,2017-05-04,2017-08-14,578.0,employment,1983.0,2871.35,9561.0,United States,,GTX,550.0,Celia Rouche,West,102,7.962885789038285,9.165552189186048,1,41
COTHR6F7,Zane Levy,GTXPro,Sunnamplex,Won,2017-03-13,2017-05-22,4595.0,marketing,2008.0,894.37,1593.0,Poland,,,,Summer Sewald,West,70,6.797237040666615,7.374001859350161,1,46
5UE0TE1R,Reed Clapper,GTXPro,Yearin,Won,2017-04-03,2017-04-14,3991.0,retail,2005.0,2261.05,3851.0,United States,,,,Rocco Neubert,East,11,7.724026760764218,8.256347772918016,1,51
HQKUH8XA,Markita Hansen,GTX Basic,Hottechi,Lost,2017-09-15,2017-12-27,0.0,technolgy,1997.0,8170.38,16499.0,Korea,,GTX,550.0,Celia Rouche,West,103,9.008393084238966,9.711115659888671,0,43
ZWFPD71J,Kami Bicknell,GTXPro,Plusstrip,Won,2017-01-10,2017-03-06,5620.0,entertainment,2002.0,349.81,315.0,United States,,,,Summer Sewald,West,55,5.860244766363111,5.755742213586912,1,42
GFV4W89I,Rosalina Dieter,GTXPro,Scotfind,Won,2017-01-30,2017-06-13,4933.0,software,1996.0,6354.87,16780.0,United States,Bubba Gump,,,Celia Rouche,West,134,8.757134074332273,9.728002573001161,1,32
XCB9CPID,Versie Hillebrand,MG Special,Streethex,Won,2017-08-24,2017-12-09,56.0,retail,1988.0,1376.8,1165.0,Belgium,,MG,55.0,Dustin Brinkmann,Central,107,7.228243303159095,7.061334366910438,1,36
13PPMGNM,Kami Bicknell,GTX Plus Basic,Plexzap,Lost,2017-06-03,2017-08-07,0.0,retail,2001.0,2437.85,4874.0,United States,,GTX,1096.0,Summer Sewald,West,65,7.799281895709674,8.491875383431948,0,45
75Q82XU7,Donn Cantrell,GTX Plus Basic,Gekko & Co,Lost,2017-02-17,2017-06-13,0.0,retail,1990.0,2520.83,3502.0,United States,,GTX,1096.0,Rocco Neubert,East,116,7.832740107432939,8.161375023197486,0,47
RX56S6G3,Vicki Laflamme,MG Advanced,Fasehatice,Won,2016-12-28,2017-03-13,3803.0,retail,1990.0,4968.91,7523.0,United States,,MG,3393.0,Celia Rouche,West,75,8.511157010274799,8.925853190420922,1,46
8638OV6W,Corliss Cosme,MG Special,Zathunicon,Lost,2017-02-18,2017-05-26,0.0,retail,2010.0,71.12,144.0,United States,,MG,55.0,Cara Losch,East,97,4.2783313983351166,4.976733742420574,0,38
9X5HUUJ5,James Ascencio,GTX Plus Basic,Kan-code,Lost,2017-03-24,2017-04-02,0.0,software,1982.0,11698.03,34288.0,United States,,GTX,1096.0,Summer Sewald,West,9,9.367261211366051,10.442579882010428,0,49
SGI5I4X1,Corliss Cosme,GTX Basic,Gekko & Co,Won,2017-07-09,2017-07-10,665.0,retail,1990.0,2520.83,3502.0,United States,,GTX,550.0,Cara Losch,East,1,7.832740107432939,8.161375023197486,1,56
GYBIACTC,Jonathan Berthelot,GTX Basic,Scottech,Won,2017-04-16,2017-04-24,538.0,marketing,2012.0,45.39,100.0,United States,Inity,GTX,550.0,Melvin Marxen,Central,8,3.8370839187636525,4.61512051684126,1,51
DXF00KY4,Darcel Schlecht,MG Advanced,Isdom,Lost,2017-06-18,2017-08-15,0.0,medical,2002.0,3178.24,4540.0,United States,,MG,3393.0,Melvin Marxen,Central,58,8.064397453499982,8.420902531097951,0,45
IIS0O91J,Kary Hendrixson,GTXPro,Fasehatice,Won,2016-12-11,2017-03-28,5149.0,retail,1990.0,4968.91,7523.0,United States,,,,Summer Sewald,West,107,8.511157010274799,8.925853190420922,1,45
2FGV5XNE,Maureen Marcano,MG Advanced,Sunnamplex,Lost,2017-11-09,2017-11-27,0.0,marketing,2008.0,894.37,1593.0,Poland,,MG,3393.0,Summer Sewald,West,18,6.797237040666615,7.374001859350161,0,41
AT6SDVJ5,Donn Cantrell,GTX Plus Basic,Ganjaflex,Lost,2017-04-23,2017-08-26,0.0,retail,1995.0,5158.71,17479.0,Japan,,GTX,1096.0,Rocco Neubert,East,125,8.548635655345855,9.768812649209526,0,47
IVT0S1N1,Vicki Laflamme,GTX Basic,Faxquote,Won,2017-02-21,2017-03-20,600.0,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,GTX,550.0,Celia Rouche,West,27,7.510332029356891,8.629807335785372,1,44
BTM58SCH,Cassey Cress,GTXPro,Massive Dynamic,Lost,2017-04-26,2017-08-09,0.0,entertainment,1989.0,665.06,1095.0,United States,,,,Rocco Neubert,East,105,6.501379756572611,6.999422467507961,0,45
3AX6QBR3,Wilburn Farren,MG Advanced,Donquadtech,Won,2017-07-03,2017-09-07,3101.0,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,MG,3393.0,Cara Losch,East,66,7.446398383944561,8.069342366811636,1,42
36PTGLTW,Maureen Marcano,MG Advanced,Xx-holding,Won,2017-01-26,2017-03-24,3106.0,finance,1993.0,7537.24,20293.0,United States,,MG,3393.0,Summer Sewald,West,57,8.927744012004242,9.918080554839028,1,43
JP3IMU5X,Gladys Colclough,GTX Plus Pro,Isdom,Won,2017-03-09,2017-05-16,4853.0,medical,2002.0,3178.24,4540.0,United States,,GTX,5482.0,Melvin Marxen,Central,68,8.064397453499982,8.420902531097951,1,48
T3W0Z8KP,Versie Hillebrand,MG Special,Cancity,Won,2017-09-06,2017-09-12,61.0,retail,2001.0,718.62,2448.0,United States,,MG,55.0,Dustin Brinkmann,Central,6,6.578723294908609,7.803435056952168,1,55
GQT2DFWZ,Jonathan Berthelot,MG Advanced,Treequote,Won,2017-10-10,2017-10-20,3892.0,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,MG,3393.0,Melvin Marxen,Central,10,8.569233306863506,9.059052257762401,1,53
94JOUSW7,Kary Hendrixson,GTX Basic,Finjob,Lost,2017-10-15,2017-10-23,0.0,employment,1988.0,2059.9,3644.0,United States,,GTX,550.0,Summer Sewald,West,8,7.630898059577463,8.201111644442758,0,54
CK0MDHHM,Hayden Neloms,MG Advanced,Faxquote,Won,2017-02-16,2017-06-02,3281.0,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,MG,3393.0,Celia Rouche,West,106,7.510332029356891,8.629807335785372,1,39
TFILI4TE,Violet Mclelland,MG Special,Zathunicon,Lost,2017-10-21,2017-10-25,0.0,retail,2010.0,71.12,144.0,United States,,MG,55.0,Cara Losch,East,4,4.2783313983351166,4.976733742420574,0,58
B85LVFR1,Reed Clapper,GTXPro,Mathtouch,Won,2017-03-27,2017-04-05,5363.0,marketing,1984.0,3027.46,9516.0,Jordan,,,,Rocco Neubert,East,9,8.015809518475102,9.160834952072344,1,46
6TB7XA83,Cecily Lampkin,MG Special,dambase,Won,2017-03-04,2017-05-18,51.0,marketing,1995.0,2173.98,2928.0,United States,Inity,MG,55.0,Dustin Brinkmann,Central,75,7.684774748078207,7.982416346827733,1,41
0FGWN6O0,Moses Frase,GTX Basic,Isdom,Won,2017-07-10,2017-07-19,588.0,medical,2002.0,3178.24,4540.0,United States,,GTX,550.0,Dustin Brinkmann,Central,9,8.064397453499982,8.420902531097951,1,50
RU9Y6GR1,James Ascencio,GTX Plus Basic,Plexzap,Won,2017-09-14,2017-12-10,1117.0,retail,2001.0,2437.85,4874.0,United States,,GTX,1096.0,Summer Sewald,West,87,7.799281895709674,8.491875383431948,1,43
CT9XECID,Versie Hillebrand,MG Advanced,Zumgoity,Won,2017-03-23,2017-04-01,3251.0,medical,1984.0,441.08,1210.0,United States,,MG,3393.0,Dustin Brinkmann,Central,9,6.091490861175107,7.099201743553092,1,50
WRSA8PVU,Darcel Schlecht,GTX Basic,Finhigh,Won,2017-09-12,2017-12-16,626.0,finance,2006.0,1102.43,1759.0,United States,,GTX,550.0,Melvin Marxen,Central,95,7.00617878915823,7.473069088032197,1,42
81LMZHD1,Moses Frase,GTX Plus Pro,Bioholding,Won,2017-06-17,2017-08-16,5018.0,medical,2012.0,587.34,1356.0,Philipines,,GTX,5482.0,Dustin Brinkmann,Central,60,6.377305012079846,7.213031659834869,1,42
F4J6AVPQ,Darcel Schlecht,GTXPro,Condax,Won,2017-04-10,2017-04-17,5065.0,medical,2017.0,4.54,9.0,United States,,,,Melvin Marxen,Central,7,1.7119945007591924,2.302585092994046,1,55
ZQC7YA4X,Kami Bicknell,GTXPro,Kan-code,Lost,2017-09-13,2017-11-17,0.0,software,1982.0,11698.03,34288.0,United States,,,,Summer Sewald,West,65,9.367261211366051,10.442579882010428,0,44
R4F4RGAL,Violet Mclelland,MG Advanced,Silis,Won,2016-12-09,2017-03-14,3558.0,medical,1994.0,2818.38,6290.0,United States,,MG,3393.0,Cara Losch,East,95,7.944272281603784,8.74687531957003,1,45
IPQFYK0E,Daniell Hammack,GTX Plus Basic,Zotware,Won,2017-06-06,2017-06-17,1064.0,software,1979.0,4478.47,13809.0,United States,,GTX,1096.0,Rocco Neubert,East,11,8.407260014839183,9.533148246403337,1,53
6LI7FXQT,Darcel Schlecht,MG Special,Bioholding,Lost,2017-03-09,2017-05-28,0.0,medical,2012.0,587.34,1356.0,Philipines,,MG,55.0,Melvin Marxen,Central,80,6.377305012079846,7.213031659834869,0,44
0X1AY1FM,Rosalina Dieter,MG Advanced,Sonron,Won,2017-05-14,2017-05-18,3484.0,telecommunications,1999.0,1699.85,5108.0,United States,,MG,3393.0,Celia Rouche,West,4,7.438883405085958,8.538758969330798,1,61
GET2JILL,Wilburn Farren,MG Advanced,The New York Inquirer,Won,2017-04-17,2017-04-23,3490.0,medical,1996.0,439.21,792.0,United States,,MG,3393.0,Cara Losch,East,6,6.0872518857811775,6.675823221634848,1,58
6K31TYOR,Zane Levy,GTX Basic,J-Texon,Won,2017-09-29,2017-10-05,502.0,retail,1989.0,1388.67,3583.0,United States,,GTX,550.0,Summer Sewald,West,6,7.2368215878665625,8.18423477409482,1,60
75WYC9TY,Jonathan Berthelot,GTX Basic,Globex Corporation,Lost,2017-07-26,2017-07-30,0.0,technolgy,2000.0,1223.72,2497.0,Norway,,GTX,550.0,Melvin Marxen,Central,4,7.110467525423826,7.823245690685523,0,58
0LNZRNEU,Violet Mclelland,GTX Basic,Zencorporation,Won,2017-01-02,2017-03-29,542.0,technolgy,2011.0,40.79,142.0,China,,GTX,550.0,Cara Losch,East,86,3.732657076459824,4.962844630259907,1,39
T7MVQ9SX,James Ascencio,GTX Plus Pro,Fasehatice,Won,2017-04-20,2017-05-02,4985.0,retail,1990.0,4968.91,7523.0,United States,,GTX,5482.0,Summer Sewald,West,12,8.511157010274799,8.925853190420922,1,62
5PA21ZHE,Darcel Schlecht,GTXPro,Betatech,Won,2017-04-01,2017-04-10,4685.0,medical,1986.0,647.18,1185.0,Kenya,,,,Melvin Marxen,Central,9,6.474168435556948,7.078341579557671,1,50
6PHF576T,Markita Hansen,GTXPro,Y-corporation,Lost,2017-07-31,2017-11-23,0.0,employment,1983.0,2871.35,9561.0,United States,,,,Celia Rouche,West,115,7.962885789038285,9.165552189186048,0,46
EQ8X0QTL,Corliss Cosme,MG Advanced,Yearin,Won,2016-12-21,2017-03-09,3577.0,retail,2005.0,2261.05,3851.0,United States,,MG,3393.0,Cara Losch,East,78,7.724026760764218,8.256347772918016,1,44
VYPIKMKO,Jonathan Berthelot,GTX Basic,Toughzap,Won,2017-06-22,2017-08-27,612.0,retail,1995.0,332.43,799.0,United States,,GTX,550.0,Melvin Marxen,Central,66,5.809432948272155,6.684611727667927,1,43
4ID56TXX,Jonathan Berthelot,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-07-16,2017-07-28,0.0,retail,2007.0,894.33,1635.0,Italy,,MG,3393.0,Melvin Marxen,Central,12,6.797192365399952,7.400009517162692,0,63
TJJFAU52,Rosie Papadopoulos,MG Special,Initech,Won,2017-12-03,2017-12-24,58.0,telecommunications,1994.0,6395.05,20275.0,United States,,MG,55.0,Cara Losch,East,21,8.763435891309156,9.91719319959224,1,45
IQ9KYZCG,Darcel Schlecht,GTX Plus Basic,Statholdings,Won,2017-01-27,2017-05-11,1155.0,employment,1997.0,291.27,586.0,United States,,GTX,1096.0,Melvin Marxen,Central,104,5.677678032570093,6.375024819828097,1,43
NXHAAD08,Zane Levy,GTX Plus Basic,Kan-code,Won,2017-10-17,2017-12-10,1129.0,software,1982.0,11698.03,34288.0,United States,,GTX,1096.0,Summer Sewald,West,54,9.367261211366051,10.442579882010428,1,46
B7Q6Q7S2,Markita Hansen,GTX Plus Basic,Dalttechnology,Won,2017-06-07,2017-08-16,1101.0,software,2013.0,98.79,96.0,United States,Bubba Gump,GTX,1096.0,Celia Rouche,West,70,4.603067977896221,4.574710978503383,1,45
PN4VJDXY,Moses Frase,GTX Basic,Rundofase,Won,2016-12-17,2017-03-28,557.0,technolgy,1983.0,1008.06,1238.0,United States,,GTX,550.0,Dustin Brinkmann,Central,101,6.916774483402297,7.122059881629142,1,37
75S7S74S,Darcel Schlecht,GTX Basic,Hottechi,Lost,2017-04-10,2017-04-18,0.0,technolgy,1997.0,8170.38,16499.0,Korea,,GTX,550.0,Melvin Marxen,Central,8,9.008393084238966,9.711115659888671,0,54
MA9SBSLE,Cecily Lampkin,MG Special,Dontechi,Lost,2017-07-25,2017-07-27,0.0,software,1982.0,4618.0,10083.0,United States,,MG,55.0,Dustin Brinkmann,Central,2,8.437933510430605,9.218705288307811,0,53
CO6ZPH1W,Cassey Cress,MG Advanced,Umbrella Corporation,Won,2017-02-28,2017-06-15,3986.0,finance,1998.0,2022.14,5113.0,United States,,MG,3393.0,Rocco Neubert,East,107,7.6124060389254975,8.539737155851132,1,47
3OA6FZUD,Versie Hillebrand,MG Advanced,Treequote,Won,2017-08-12,2017-11-29,3165.0,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,MG,3393.0,Dustin Brinkmann,Central,109,8.569233306863506,9.059052257762401,1,40
62R8ERQ0,Elease Gluck,MG Special,Green-Plus,Lost,2017-04-04,2017-04-10,0.0,services,2003.0,692.19,1922.0,United States,,MG,55.0,Celia Rouche,West,6,6.541304131886272,7.56164174558878,0,56
9VF00HWL,Corliss Cosme,GTX Basic,Xx-zobam,Won,2017-06-08,2017-08-12,515.0,entertainment,1989.0,3838.39,8274.0,United States,,GTX,550.0,Cara Losch,East,65,8.253068778796447,9.020994200245264,1,42
PRQ96EWX,Daniell Hammack,GTXPro,Gekko & Co,Won,2017-08-25,2017-09-07,4445.0,retail,1990.0,2520.83,3502.0,United States,,,,Rocco Neubert,East,13,7.832740107432939,8.161375023197486,1,48
J0WKJLR6,Cassey Cress,GTX Plus Basic,Massive Dynamic,Won,2017-09-21,2017-11-21,1039.0,entertainment,1989.0,665.06,1095.0,United States,,GTX,1096.0,Rocco Neubert,East,61,6.501379756572611,6.999422467507961,1,46
